urla,urlA,story_urlA,risk_urlA,urlb,urlB,story_urlB,risk_urlB
https://www.kickstarter.com/projects/921574158/500mics-distribution?ref=discovery_category_newest,921574158/500mics-distribution," Many independent albums all lack the same basic elemental necessities when it comes to the success of the project. The one key element that commercially signed artists have over indie music artists, besides a professional marketing team, label, and almost limitless financial funding at their disposal, is distribution. Distribution is the act of facilitating units (CDs & Mp3s) to the proper outlets for purchasing by fans and consumers (ie Wal-mart to customers or Itunes to Ipod). With this kick starter, our goal is to focus on acquiring such assets to our promotional arsenal.  There are several reputable digital and physical distribution resources that are willing to partner with artists who are at the independent level to help them achieve worldwide exposure capabilities. Such companies include but are not limited to Spotify, Apple Music, Amazon, Google play, and Pandora. ","Risks involving a goal such as this is always timing above all. All distributors that are of a commercial outlet give grand priority to major labels over all others. Projects of our genre are often dwarfed in the wake of a major artist release. With that in mind we have strategically plotted at two to three month window after the close of the kick starter where our project will have optimum attention from our vendors. It is our goal to ensure the delivery of a premium product to you, the fans, on all platforms that are being used in your every day life.",https://www.kickstarter.com/projects/921574158/500mics-packaging-and-duplication?ref=discovery_category_newest,921574158/500mics-packaging-and-duplication,"500MICS by Independent recording artist Miztuh Chazs is finally finished! Let us rejoice. It has been a little bit over a year since recording began in a professional studio in Kansas City. That's 365 plus days of travel, almost a thousand hours of studio time, beat production, mixing and mastering, official music videos, photo shoots, album cover design, and additional promotional events. Needless to say it has been very productive. And also a very pretty penny LOL. All of the cost have left the album budget all but tapped out.All that is left is the packaging and duplication for this album to be released to the public. Unfortunately with being independent there is not a record label to extent the appropriate funds towards the final phase of the project. That is where WE the fans come in!!! Let US the fans become the driving force of the final phase by becoming official sponsors. An array of sponsor tiers have been set aside to show his overwhelming gratitude towards each and every one who sponsors this project. Thank you for your time and support.","Risks involving a goal such as this is always timing above all. All distributors that are of a commercial outlet give grand priority to major labels over all others. Projects of our genre are often dwarfed in the wake of a major artist release. With that in mind we have strategically plotted at two to three month window after the close of the kickstarter where our project will have optimum attention from our vendors. It is our goal to ensure the delivery of a premium product to you, the fans, on all platforms that are being used in your everyday life"
https://www.kickstarter.com/projects/1117100067/spores-a-horror-short-film?ref=discovery_category_newest,1117100067/spores-a-horror-short-film,"I have been making movies for as long as I can remember. Monster movies in particular have always fascinated me. Over the course of the last five years I have been working with the delightfully talented actress Sarah Frisby. A lot of our work together is available online so check it out to see what we can do with no budget. You will probably notice the footage used above in our other projects. This is because these were proof of concept pieces to determine wether our idea was doable with our current skill set.Click for youtubey goodness!Spores has been a project we have wanted to do for a long time. The script was written, locations were scouted. Effects, makeup, and monster designs were started but we soon realized to make this the best we possibly can and have a real chance at making it into the festival circuit we needed more than our usual budget of nothing and some fake blood. We have already been able to buy a nice camera, sound and lighting equipment, as well as some decent steady camera rigs, so that drives our budget down considerably but the more funding we can get the better we can make this film. Including better locations, effects, and equipment.As a backer you are not only supporting this project but supporting us as an independent filmmaking team. You are saying that youbelievein us and our ability to bring to life something truly fun and frightening. That's not something we aim to take lightly or forget. We would love to be able to keep in touch and update you on our progress toward our goal of doing big budget features in the future. Hopefully we can do something special for our first backers who have kept in touch when that time comes.For now though as a special treat to our backers we are going to make a second short afterward very similar in tone to Spores but in a more outdoor environment. I don'twant to spoil too much of the plot of either of them so that's all I will say. We will be updating this page hopefully frequently.","As with any project there are risks, potential delays, and challenges. Spores will be made regardless of if we get the backing or not. It just won't be quite as polished as we would like it to be.",https://www.kickstarter.com/projects/1117100067/one-freaking-dollar-the-movie?ref=discovery_category_newest,1117100067/one-freaking-dollar-the-movie,"What can you do with a single dollar? Go get something from the cheap menu at a fast food joint? Print off 10 pages at the library? Make a movie? Wait what was that last one? That's right we are proposing to make a movie, and you can help shape the world, characters, dialogue, music, and plot for just a dollar. We are not just crowdfunding this film, we are crowdsourcing it. Meaning every backer gets to have a say in the finished product. So what do you want to see on the screen. Chip in a dollar and tell us!Think of this film as a social experiment of sorts. What would a collective group of people want to see if they had control of their entertainment directly. Almost like a choose your own adventure book. We have made several short films and a few features in the last 5 years. Many have premiered at festivals all over the world and we won an award for best editing this year for our horror short ""Judge Jury and Executioner""http://www.imdb.com/title/tt5293092/?ref_=rvi_ttI have great faith that we can get this film into a festival as well. We have a huge variety of rewards to choose from. If you want to write a line or set up a scene, it's yours. If you want your music or artwork in the film let's do it. Perhaps you want to be involved in the casting process? We'll set up an exclusive area on the website for you to watch audition tapes and provide feedback on who you'd like to see in the film. Maybe you just want to add time to the films length or be featured as a wacky crew title. Crew titles will be added as others are taken so there should be plenty of those to go around. Check out the add ons for those that want to bundle up and do multiple things. All backers will get a special thanks on the website wall of fame.*A note on the Help Cast the Film add on. We will record all of our auditions and invite those who pledged for this to a private page to view them and provide feedback on who should be in the cast.*A note on all submitted materials. Everything must be in good taste and not demean or discriminate against any person or group of people. All submitted materials must also be wholly original and not infringe on the copyrights of any third party. All submissions must be approved by our staff.",The film is funded as of backer #1. As this is an experimental film the amount we end up with at the end of the day is the movie you all choose to make. There may be delays or production mishaps but we are used to these sort of things and can work around them very well.
https://www.kickstarter.com/projects/delwin/enceladuss-first-album-original-electronic-music?ref=discovery_category_newest,delwin/enceladuss-first-album-original-electronic-music,"To hear more of my music (including previews and demos that will be on the album), check out my SoundCloud profile. I also have some FREE MUSIC available.As a DJ, I collect music that I deem useful: well-produced grooves that guarantee dancing. As a music fanatic, I collect music that I enjoy listening to. The problem is that a lot of modern electronic music doesn't belong in both these categories; they've become mutually exclusive. Fie! 'Tis an unweeded garden!Now — don't get me wrong — there's tons of great, artful electronic music that can move you (dozens and dozens of artists come to mind). I plan to add my music to this pool, and get it out there. Help me leak my tasteful and nuanced dance music out into the world, providing electronic music fans with music that makes them dance and think at the same time (funky jams: guaranteed!).The great thing about making electronic music is that you don't have to pay for studio time — as long as you've got the software and the gear, you can do it at home. So most of my tracks are close to finished, ready to be mastered.I'm using Ableton Live 8 on my Mac to produce the music, and local, Austin-based services for everything else. :)The money will go to paying for professional mastering/mix-down services and CD duplication, done right here in Austin, TX (yay local businesses!). The leftover cash will be used for distribution and shipping costs, and paying an artist for the posters and cover art (also a local!).Because I don't need any money for making the music, the cost for this album is relatively low (some albums on Kickstarter require $10,000 or more). I've priced the project so that the amount raised scales with the amount of CDs I can produce — this ensures everyone who pre-orders ($10 or more) covers the average cost of one CD.All prices on the right include shipping, but I appreciate a couple extra dollars from international pledgers! (It really helps me out.)When you get to the $50+ pledge levels, you can choose between an electronic song or an acoustic song written for you. I'm open to requests (for example, ""Hey Steven I know you don't play violin but I will pledge $30 if you attempt to play Flight of the Bumblebee""). If you pledge above $500, I will make you both songs. Because you're awesome!""Enceladus's"" might look incorrect but it actually isn't! Enceladus is a singular noun. :)Um, that's all I got! Now it's your turn: pledge and let's make this album happen! Have a wonderful, wonderful day! :)",,https://www.kickstarter.com/projects/delwin/capyacs-full-length-album-headlunge?ref=discovery_category_newest,delwin/capyacs-full-length-album-headlunge,"In May of last year, we traveled to North Carolina and spent a month in a mountain barn, isolating ourselves with the intention of writing an album. Now the album is finished and we are finally ready to show you all. It's called Headlunge.In addition to the digital album, we are also offering a plethora of other stuff for you to enjoy.The video above contains approximately 1.15 seconds from each song on the album. The singles Talk About and Fascination are already out.About the rewards:(artwork by Helmut)Our debut 13-track full-length release. We're also offering the album art in poster form.Listen to the first single, ""Talk About"", on SoundCloud.We've partnered with CactusBath, a local fabricator, to create laser-cut medallions of our logo. Each one is about 4"" tall and will come with a digital copy of the album.Over the years, we've created many recurring characters and inside jokes on stage and online. This booklet will contain illustrations and stories featuring: And more...In April we hosted a fashion show and premiered a line of handmade clothes. Now we're offering a few limited edition items for sale.All items are made to order — we'll receive your measurements and make it exactly to your size.Photos by Helmut Studio.Black Raindrop Turtleneck Crop-top (poly blend)Black Raindrop Shoulderless Crop-top (Poly blend)Black Squiggle Pants (Cotton blend)Red Squiggle Shirt (Rayon)Raindrop Shirt (Rayon)Black Squiggle Jumpsuit (Cotton blend)Hand-Painted ClothesThese clothes are painted, rather than printed. Each one is unique, with a different design. The color scheme will remain the same unless requested otherwise. Tunic, pants, and overalls are available.Want to take over your family-owned pet store with an after-hours  dance party? Need birthday entertainment more interesting than the five songs your aunt knows? We'll play a show for you anywhere in Austin for $800 or anywhere in the US for $1800. Email us in advance to confirm the date and any details.",This baby is coming out one way or the other. Your contributions will help us push it further and faster out of the tune womb./// Tune womb.
https://www.kickstarter.com/projects/1486860504/single-mums-around-the-world?ref=discovery_category_newest,1486860504/single-mums-around-the-world,"Being a single mother of two with a low income I have many daily life struggles. Worries about the future, financial strains, health problems, lack support and the social stigma of being a single mother are some of the struggles women around the world must endure. As a first world single mum I should consider myself lucky yet I still suffer of isolation and often fret about what kind of future I can offer my two children. I wish to explore life other single mothers throughout the world in hope to raise awareness for their plight and inspire hope to others by sharing the victories of women.",Traveling always comes with organizational difficulties especially when accompanied with children. It's a subject I also wish to explore in my project.Traveling Finances : I intend to travel the cheapest and safest way possible.Gathering material : Finding women that are willing to share their experiences on camera might be a challenge but I wish to create a project based on shared knowledge and not profit. I don't want to exploit women with my documentary. My goals are to expose the lack of information and helpful institutions for single mothers. Create awareness in order to form a support system for these women. Share inspirational stories to give hope and help find that inner strength needed to be a single mum.,https://www.kickstarter.com/projects/1486860504/brussels-smiles?ref=discovery_category_newest,1486860504/brussels-smiles,"Brussels Smiles : 100 days worth of smiles to cheer up Brussels.Life in Brussels has been rough this year.There isn't a day that goes by without me earring how : - Brussels is finished,- Financially we are done for,- There is no future, no jobs,-Social security is being taken from us,- Government is incompetent,- I am scared of going out,- Life sucks,- What's the point,and so on and so on ...2016 has been hard for me just as for everyone else. Yes I do feel backed in a corner but fighting back in anger at anything and anyone or falling into depression is pointless. It's time to take a step back refocus and start getting creative. Happiness is a state of mind and it starts with a smile.I've decided to start an online gallery of portraits on Instagram and will start daily postings of real people in Brussels smiling with their harts for the next 100 days starting on 01/11/2016I am looking for financial backers to help create a real life exhibition of my portraits in Brussels to helps promote positive thinking and cheer up Brussels.My Goal is a symbolic 1 euro because every penny counts but realistically I would need at least 2000 euros to bring my project life.Help me cheer up Brussels.","This project will take life online regardless of financial backers.The only REAL challenge is a lack of founds !!!!!I will do my best to bring my project to life at the most coast effective price.I am not doing this to make a quick buck but to try and bring some joy and optimism back to Brussels.I need support either by financial backers, by sharing my project with others and with your happy smiles !You can discover my portraits for free on Instagram starting 01/11/2016Check out :brussels.smilesPlease help out anyway you can !Send a happy smile to brussels.smiles@gmail.com and take part of the 100th day portrait finally !"
https://www.kickstarter.com/projects/luckycharmsss/the-mystery-machine?ref=discovery_category_newest,luckycharmsss/the-mystery-machine,"YOU GUYS I DID A THING AGAIN*Sparknotes version*I want to buy one of those sticker vending machines and fill it with dumb/mildly clever things and dump it somewhere to see what happens.Your money can make dreams come true!I dont know why you would want that but yes.If you are so inclined to watching me ramble about details for 5 minutes there is a video above.STUPID PRIZES ON THE RIGHT >>>(secretly hoping this machine get vandalized cause thatd be a fun kickstarter update)Thx,Me",Finding a machine for the right price and ordering the stuff could take a while. I think this thing should be done by mid october at the latest. I think. Maybe. We shall see.,https://www.kickstarter.com/projects/luckycharmsss/the-dumbest-thing-in-your-mailbox-part-9?ref=discovery_category_newest,luckycharmsss/the-dumbest-thing-in-your-mailbox-part-9,"I have copy/pasted my old FAQ.Again....:Q - Hey there! I see that this is “Part X” so I must presume that the first one or five or six was a smashing success! Congratulations!!A - Thank you.Q - So im new to this whole “wasting money” fad, how do I get into it?A - I have listed the rewards levels on the right of your screen. Enjoy..Q - You said levels plural and there is only one? I feel cheatedA - Back this project and you're guaranteed to feel cheated..Q - Your last question isnt even accurate... i see two levels...A - I added the second limited availability level later cause im dumb.Q - Please explain what is going on here…A - Okay, so I have a lot of time on my hands. And postcards. And time. And postcards..Q - I still don’t understandA - Oh yeah I was supposed to tell you what this is. Basically if you send me $4 I will send you a postcard with a drawing of anything you want on it. If you are lucky enough to give me money, this could be in your mailbox. If you don't give me money, you don't get anything, which is honestly also a win for you..Q - A drawing of ANYTHING I want?!?!?!!!?!?!A - Yup… unless I don’t like what you request. In which case you forfeit your right to decide and ill send you a drawing of whatever I want. Those are the rules..Q - Can I use this as a service to send anonymous notes to people?A - Nope. (i included this question because OMG PEOPLE STOP ASKING).Q - You know panhandling for money works also, right?A - Ill get there some day.Q - Okay okay okay, ill send you 4 bucks, just go away.A - I love you",if i break both my arms in a freak winter boating accident then nobody gets anything
https://www.kickstarter.com/projects/655348447/city-coordinate-posters?ref=discovery_category_newest,655348447/city-coordinate-posters,"Hello everyone,Northshire is happy to announce the newest project called ""City Coordinate Poster Prints"".We all are part of this world. We are living in this world, travelling around it, sharing moments, collecting memories, seeing new places.Some places are really special for each human being. Therefore, we would love to help you to carry the feels and memories to your wall through your soul.10 City Coordinates (in project):","All of posters are already printed and carefully packed. We are shipping the posters with sturdy tube.We have worked closely with our suppliers to generate manageable and realistic deadlines. We will do everything possible to keep this project on track, to be sure product is shipped in time for the holidays.There is a small chance like %2 to get your package damaged or not recieving the product at all. If you are in that percentage, we are willing to ship the product within additional gift. It'll be free-shipping aswell.",https://www.kickstarter.com/projects/655348447/20-oldschool-and-vintage-poster-prints?ref=discovery_category_newest,655348447/20-oldschool-and-vintage-poster-prints,"Northshire is happy to announce the newest project called ""-"".The true art should come out from the hand of its artist, any kind of art which has the touch of its creator is a masterpiece.That's why we see the hand drawn artworks as they're diamonds from coil.Old school can refer to anything that is from an earlier era or anything that may be considered old-fashioned.The term is commonly used to suggest a high regard for something that has been shown to have lasting value or quality. That's what we want to externalize.Oldschool, retro, steampunk and vintage..The sprit which we feel is reflected from those special flows.20 different oldschool designs, retro textures, vintage figures and much more included in hand drawn unique poster series.","All of posters are already printed and carefully packed. We are shipping the posters with sturdy tube.We have worked closely with our suppliers to generate manageable and realistic deadlines. We will do everything possible to keep this project on track, to be sure product is shipped in time for the holidays.There is a small chance like %2 to get your package damaged or not recieving the product at all. If you are in that percentage, we are willing to ship the product within additional gift. It'll be free-shipping aswell."
https://www.kickstarter.com/projects/43425144/closed-system-space-propulsion-experiment?ref=discovery_category_newest,43425144/closed-system-space-propulsion-experiment,Go to my website to read about the whole thing.http://mugugipan.webs.com/There you will see the science and the math behind my hypothesis.,It may not work. This is a risk with all experiments.,https://www.kickstarter.com/projects/43425144/spirituality-from-absolute-zero?ref=discovery_category_newest,43425144/spirituality-from-absolute-zero,"The video above is one of my poems read by a performer. The theme is what I would call the essence of ""god"". I am currently organizing and editing notes that I've written over the years on different subjects, all of which pertain to my philosophy, and the sum of which can be construed as my spirituality, into a small book. Although aspects have been inspired by some, it is not derived from any one specific religion or culture. It comes straight from me, and my life experiences. When I am done editing, I'll type out the files, convert it to a PDF, and then send it to you via email for a $1 contribution. I should be done as early as November, but no later than January of next year.With this book, I hope to accomplish one thing above all else, the redefining of the term spirituality. People often put too much significance on the ""spirit"" part of the word, but not so much on what it means to have one.Here is an excerpt from my book,""What does it mean to have a soul? It's everything that makes you selfless, and everything in you that promotes the well being of others. It doesn't have to a be that real, lucid, intangible entity we often see in movies or read about in ghost stories for us to have a discussion on it. Regardless of the many different specific semantic beliefs of the worlds' populace, it exists within us and it's innate. And that's precisely why I would like to hijack the term, so that we may someday be able to discuss it in a worldwide open forum without these artificial religious and cultural philosophical barriers.""    As far as press goes, I have no immediate plans for print or publication. I simply wish to share my thoughts, and amass an audience while making a little money off of it. My highest hopes are to get a publishing deal from a major publisher and an agent. ","There are no real risks, but writing is in and of itself a tremendous challenge. I guess a minute risk might be that I don't finish in time, but rest assured, I'll be working hard on it."
https://www.kickstarter.com/projects/2130842041/need-coffee-roaster-and-digital-scale?ref=discovery_category_newest,2130842041/need-coffee-roaster-and-digital-scale,I started roasting coffee last year and I will need a new coffee roaster and digital scale to help with coffee roasting for many people. I am looking for a roaster that can handle large quantities of coffee beans. I need help in achieving my goal.,One of the biggest challenges is using a new roaster in making large batches of coffee. The difference between the one I am currently using is the fact I can turn off the power strip right away since my coffee roasting device has no off switch.Plus I am worried that my device might not handle the demand from my roasting efforts. Overheating is another issue with my current device.,https://www.kickstarter.com/projects/2130842041/coffee-snobs-wanted?ref=discovery_category_newest,2130842041/coffee-snobs-wanted,"To raise awareness of my coffee. To build a community of people to try my coffee that will one day lead to opening an upscale cafe and express cafe.I started roasting coffee in 2014. Most of my roasting was done by experiment and trial and error. I started trying different green coffee beans and having family and friends try my coffee.People think that success is a result of the product and cost. The person who creates the product is the main contributor to success. Why? Because anyone can go online and learn how to roast coffee and do the same thing. The difference between good products and service is the people behind it. It is crucial to be able to sell something with the right frame of mind.I will use word of mouth to bring awareness of my coffee. My last Kickstarter did not reach the goal of $5000 without paid advertising. I am grateful to reach $74 with 5 people that believe in my coffee. I am using $1 model to bring people to look into my project. $1 goal is not a bad idea because it can go over and I am using my own funds to bring something to people in the US and Canada.Allocation of funds will be used to make more coffee, paid advertising, and online awareness of my product.",There is no risk or challenge because I am willing to start with a $1 for people to try my coffee. I ordered coffee and it is on it's way. I want to build a community of people to try my coffee for $1. People have 30 days to pitch in $1 or $5. It's that simple!
https://www.kickstarter.com/projects/1968016606/eat-the-moose-mooseburger-moosepatty-whaaa?ref=discovery_category_newest,1968016606/eat-the-moose-mooseburger-moosepatty-whaaa,"On a whim, chucking it all (well, most of it) and starting over. I AM going to ""eat the moose"". I will be leaving from Pennsylvania, and moving (forever) to Alaska - land of the ummmm, what...?!? I don't even know, clueless. BUT - I would like to fund a fun-filled website of my discoveries.Moving this far is a HUGE process/ effort, so I figured maybe I could raise some extra money to share my eating/ tasting adventures and experiences along the way. I will share all my new food experiences along the way (as I am your typically your picky beef and chicken eater). Looking ahead, I am actually afraid of what I might find on my plate!I have researched our move thoroughly, and it was an incredibly time consuming and tedious task. I am looking to make a video blog/ webpage for others who are also thinking about, or looking to make a similar move. Since it was such a chore for me to gather the information, I was hoping I could simplify the process for others. I am looking to purchase decent equipment that would be needed (a good camera, video camera, etc.), and costs for the start-up of this project (purchasing website, etc). I think it would be better to have more than a just a Facebook page filled with this information, and with grainy videos and pictures from my phone to inform others of what this process entails. The journey is more than 4,000 miles, so I would like others to be able to have others see every aspect of what we go through (in order to decide whether, or not this would be something they would want to do). An odd idea, perhaps, but I am sure that we were not the only people/ family looking to compile helpful information on such a move. I just figured that if I raised some extra money, it would be helpful to others to be able to find everything in one place. Our move is already costing us enough, so I cannot afford to start up a project like this without help.This will be a whole new world for us in so many aspects, so I am hoping it will be a fun-filled, incredible journey. I am looking forward to the trip, and was hoping others might be interested in seeing the efforts, trials, and tribulations along the way (in case they decide on doing something similar). If it is funded, that would be wonderful. If not, I suppose I can be found on Facebook if anyone is looking for information.This is not just me, but is also my husband, and three children (ages 12, 10, and 2). Sounds like fun, right? Yeah, right. Granted, my husband will eat ANYTHING - so he is on the safe side. I am actually looking forward to having HIM eat moose balls! It is the rest of us that will have the crazy, oddball meals to deal with. Imagine trying to have 3 picky kids eating some of these things too...?I would imagine though, it could be fun to watch from the aspect of the ""outsider looking in"" perspective, which is why I have decided to come here, to KICKSTARTER to offer my experiences (both good and bad). I will be creating a webpage (hopefully) to start documenting everything (and anyone who knows me knows that i mean E V E R Y T H I N G). I am expecting this to fall somewhere along the lines of a ""made for TV"" drama, reality, soap opera?!?!I will send the link to anyone who donates anything once started up (if not funded, I will ""friend you"" on Facebook once our trip starts, so you can view our journey there). Either way, I promise to keep it interesting, fun, and informative for anyone interested in seeing my life go up and out like this (someone who is usually prepared, precise, and is afraid of change).I will be taking/ sharing pictures and videos of everything from boxing up my house, all the way through to arriving at my destination (and beyond - said in the Buzz Lightyear tone). There will be tons of pics and videos of everything on the actual website, the Facebook entries would be limited. Like I mentioned previously, I am looking to make this as informative as possible if I can get it funded!To anyone that is looking at this, I have never eaten moose (or elk, bison, caribou, etc) - how about you? yeah, this will definitely be one for the books. Why not come along for the ride?","I am not expecting any setbacks. Should anything come up - it will only delay my project for a short time. The move itself is a definite, it is the ""when"" that would be the only changing factor. Oh, I will eat the moose - you can bet your igloo on that. I am expecting/ hoping to make the trip PRIOR to the heavy winters of Alaska, wanting to arrive in early November. Otherwise, the trip may take longer if the weather should get really bad.No obstacles, baby - I am outta here. I will no longer be a resident of ""the lower 48"", and am prepared for all the Sarah Palin, eskimo, and igloo jokes one can throw my way!",https://www.kickstarter.com/projects/1968016606/through-her-eyes-a-book-of-a-young-girls-journey?ref=discovery_category_newest,1968016606/through-her-eyes-a-book-of-a-young-girls-journey,"My daughters love art, writing, and photography. They take AMAZING, breathtaking photos, and are exceptionally creative thinkers/ writers!I am looking to collect funds that will be used to enable them to publish a book about their long journey across the states, across the border, and into what is considered to be a whole new world. The book would be based on the travels of a young girl, one who is afraid of the change that lies ahead. I feel their story would be able to assist other children who may be facing a long, ""scary"" move, or just huge changes in general.We are moving cross country, and my daughters will have access to the most amazing landscapes, scenery, people, and places along the way. This is the chance for them to really shine in their abilities, and I would like to fund a project where they may be able to showcase their ""once in a lifetime"" journey!We are moving from Pennsylvania to Alaska - driving. Although they will be able to catch the memories, monuments, landmarks, etc on the equipment they already have, I would like to be able to provide them with everything necessary to fully enable them to reach her fullest potential.We already have planned on them collectively writing/ printing a book about their travels, including excerpts from journals they will keep along the way, and photos that will also be taken. There will be details of what they see, what they feel, people they meet,and any resolve they might need along the way.The book would be much easier to produce if we had the funds to get it ""in the works"".We are also interested in publishing a second book based on their ""new start"". This would include the trials and tribulations of a new school, making new friends, learning how to function in a whole new environment, maintaining past/ long-distance relationships with friends and family, etc. Should this project work for them, we will also work on the second book as they realize their accomplishments and failures...A creative project indeed, especially for two young, anxious girls! I am just uncertain of the costs to get it off the ground, and would like assistance from anyone who might be interested in helping to do so. My girls are waiting to get started with recording their journey, even if there aren't others interested in taking it with them.Any donations are greatly appreciated, and will be put to good use to get this project ""kickstart""ed!! We would love the opportunity to be able to help any other young child facing the same situation, especially when the experiences are coming from other children (in their own words, through their own pictures, etc). For a child, I feel the words and pictures of other children are taken more to heart than the advice given from parents and adults.I feel this could assist other children with many issues, and is a great project to fund! I guess we will have to just wait and see where this one goes!","The only risks are the funds that would be required to have the book professionally put together, published, and printed.If the funds are not donated, I will put the book together myself and see where we can go with it. I feel this is an excellent project, and provides a wonderful opportunity to two girls who are looking to get started in art/ writing careers!"
https://www.kickstarter.com/projects/jo1/my-pig-penyata?ref=discovery_category_newest,jo1/my-pig-penyata,"I like to read about people's favorite party activity, decoration, or idea. Please post your favorite party activity, decoration, or idea on my comment page with a $1 + donation. Your comments and contribution is highly appreciated!I, Joe Rivas, a person with cerebral palsy, have been a Pink Floyd fan for most of my life.  In 1994, Pink Floyd toured the United States with two concerts in Dallas, Texas.  I, with the help of other resources, was scheduled to meet band members David Gilmour, Richard Wright, and Nick Mason.  Due to bad weather conditions and high traffic in the area, I arrived at Texas Stadium about ten minutes too late.  In addition to missing my dream, I was unintentionally left at the stadium in the pouring rain and cold temperatures.  I was later picked up by another friend at 1:00am.  The event left me heart-broken, depressed, and extremely cold.  I later recovered, but I still carry a hope that one day David Gilmour and/or Roger Waters will come to visit me or ask me to visit them.This is why I would like to make a Pink Floyd Pig Pinata with glowing eyes.  Pink Floyd is well-known for their floating pigs during concerts.  I love pigs, and I would like to make the pig from the ""Animals"" CD into a paper machae pig.  I can share my pinata with others.  I do not know if I will ever meet the band members of Pink Floyd.  I have made several other attempts to meet Roger Waters without success.  My pig pinata will be to show others my constant commitment to the band.  Remember from the song the ""Hey You"" from the CD The Wall, ""Together we stand, divided we fall!""Needed items to complete the projectNewspaper and cardboardFlour and water1 high quality balloonPaints and brushesSpecial lights for the eyesI have made pinatas before, so I know the needed item to make it. Making pinatas is fun for everyone. Pinatas are not just for birthday parties, but they are good venting out frustrations. You can use pinatas for room decorations. I enjoy Pink Floyd music, so having a floating pig with glowing eyes above my bed would be awesome. I can even video some of the art project and take pictures of my progress. I think everyone should make a pinata once in their life-time. It's fun and messy.Project Update #1I made $10.00 over the weekend.  Come one backers, you going to potato salad man win?  Let's see if someone can pledge $15.00.  I might have to upgrade my flour brand.  The flour brand determines how hard the shell will be. For a pledge of $50.00, I will make two pinata with glowing eye!!!!!!!","I may not make a proper pinata with the glowing light.  The balloon could pop during the process.  I may need some additional art supplies.  I might fail at the first attempt, but I can always start over.",https://www.kickstarter.com/projects/jo1/the-ellen-degeneres-christmas-card?ref=discovery_category_newest,jo1/the-ellen-degeneres-christmas-card,"I would like to make Ellen Degeneres a very special Christmas card. This would be giant 3 x 4 foot card for Christmas.I will use plenty of colors, glitter, and art ideas to make the card. I love loud and colorful cards. I am so excited about my project. The goal for the card is to wish Ellen a very merry Christmas.The second goal is to get invited to the 12 days of Christmas show.I am a big fan of Ellen. I would love to be on her show!I am hoping to make beyond my goal:Card Stock: $2.00Paint: $6.00 per color for acrylic paints.Brushes $4.00 per brush.Glue: $3.00Glitter colors: $5.00Lamination: $6.00 to laminate the card.Postage: $3.00Total Approximate Cost: $29.00I will only use needed supplies.If I make my first goal of $5, I will mention your name on Ellen's Show.(Stretch Goal #1)Any thing that I get from Ellen's show, and don't use or need, I will give away to backers that can use the items. Or I will donate unwanted items to charity.(Stretch Goal #2)If I ever meet Ellen Degeneres, What should I wear? (sweat pants and T-shirt is out).I would like suggestions about what to wear from my backers/supporters. I want to look nice for my supporters when I sit in the big red chair next to Ellen.Items I like:TVs and electronicsGift Cards to home improvement stores, restaurants, or big department stores.A New Van (My Special van is over 15 years old).Trips to Warm Places (I like New York, Las Vegas, California, Florida, and New Orleans).and cash.Items I Don't Like:Make-up.Trips to Cold Places.Female products.My Ellen Jibjab videos.","Ellen may not get my card.  She might hate my card.  She may not want me to appear on her show.  I do have Ellen's mailing address for the show.  I will do all I can to make sure Ellen gets the card.  I do think Ellen would enjoy the card, and I also believe Ellen would enjoy my humoristic personality..  I also hope she sees my Jibjab videos.  I think she would find them extremely funny.  I do not anticipate any set-backs on this projects.  I am a fairly good artist."
