urla,urlA,story_urlA,risk_urlA,urlb,urlB,story_urlB,risk_urlB
https://www.kickstarter.com/projects/813604125/hangear-modern-displayer-for-earrings?ref=discovery_category_newest,813604125/hangear-modern-displayer-for-earrings,"Introducing HangEarThis product is more than just a normal hanger,it's a product that you can personalize the way that you want to, whereitcan be used to display and store all your earrings and some otherjewelry.WithHangEar, you can always seedisplayed on your wall your favorite earrings: A birthday gift, for specialoccasion…It's a place where you arealways finding what earrings youneedright before your eyes.With a squared surface and strong background, youcan not only hang large earrings but also poke the small ones directly into it.With simple geometric forms, and beautifulcombinations of materials, HangEar is also a decorative piece designedwith many color options of your choiceHangEar has a cork sheet inside of the product whichallows the earrings to be easily inserted. For use, you can simply poke thesmallearrings into the cork sheet side that comes attached to its back.For attaching your large earrings, use the burlap to hang it.Our Product comes into 4 different colors: Beige – Dark Brown – TileRed - Black With beautiful finishing paint carefully designedto create a elegant product for your home.Everything is handmade and assembles by me or myteam. It starts with 2 double-sided strong adhesive (so you can stickon any wallin your house). Then there’s a black cork tile and the burlapgarland. In the end, the wooden frame which display 7” x 9”. For anyone whoenjoys beautiful and functional products that can be displayed as a decorativepiece, HangEar is perfect for you!ABOUT MEHey everyone! My Name is RazanTarifi and I am a Art Student, currently studying abroad at University of Saint-laurentat Montreal. I’m originally from Syria but I’ve chosen to made Montreal my homewhere I could learn and experience so much more about Art , and specificallyEntrepreneur. With HangEar (and my brother's help), I was able to combine my passion to createbeautifully crafted products with my entrepreneur side launching this projectas my first independent project, facing every steps of its creation, fundingthrough shipping.Thanks for your support!Music from the video by ben sound","Since it's my first project, my goal is just 200$. The only risk is to sell more HangEar than expected but i could handle it",https://www.kickstarter.com/projects/813604125/rage-cards-classic-memes-on-playing-cards?ref=discovery_category_newest,813604125/rage-cards-classic-memes-on-playing-cards,"Rage Cards is back with more features than ever! This project takes the ordinary deck of cards a step further in the amazing world of internet unlike anything you’ve seen before: Rage Comics are series of web comics with characters, sometimes referred to as “rage faces”, that are often created with simple drawing software such as MS Paint. The comics are typically used to tell stories about real life experiences, and end with a humorous punchline. It has become increasingly popular to create the comics using web applications often referred to as “rage comic generators” or “rage makers”Rage cards are fun, quirky and interesting; each one is unique and sure to delight! This time we upgraded the cards to reach the perfect fit for each image as well as added new rage comic faces to make the funniest deck ever!With normal transformational decks, the traditional Jack, Queen and King are a bit boring. With Rage Cards, each court card is a unique and original rage comic face.To avoid copyright issues, the Jokers are now the famous dancing LOL dad ; always making trouble and having fun. Because of their popularity, I have made 2 dancing LOL Jokers for each deck. That’s right: 2 dancing LOL dad Jokers!The box is fully custom and designed to showcase all the rage faces of internet. It displays the world of the rage comic memes in ahigh quality cardboard box. The box itself contains a few funnyhidden messages as well as secretmovie refrences in the back image. Can you find them all?I created a custom uncut sheet for this project to beautifully present each of the cards in a way that looks incredible! This is the star of the project if you donate only 1$, we'll email you a high definition printable poster! Make sure to add one of these to your wall because it looks fantastic anywhere!","Why 100$ goal? As it was said in the video, the first batch of 100 decks is already on the way and we hope we will raise enough funds to produce a second batch which is financially achevable if we raise 100$. Even if we don't collect enough funds for a second batch,  the first batch should cover all the rewards. So either way, you will receive your rewards."
https://www.kickstarter.com/projects/825073974/isolypse?ref=discovery_category_newest,825073974/isolypse,"Isolypse is a short horror film depicting a camping trip in which the group finds a petrifying detail... that one of their own is using the trip as a way to get their high. By killing them all one by one.Kickstarter funds (provided by our gracious backers) will be use to forward production of the film. A setting has been chosen, the script has been compiled, and the strength of character has been implemented. All we need now is your leading support to put the project in motion.","After we're funded, we'll immediately head into production. Backer awards will be sent out at the earliest possible time, unless completion of the film must happen first. We plan to - across social media, newsletters, YouTube, and updates on Kickstarter - keep you updated in all our works of the film.",https://www.kickstarter.com/projects/825073974/luxe-faces-for-pebble?ref=discovery_category_newest,825073974/luxe-faces-for-pebble,"We are a website by the community, for the community, displaying some of the best Pebble watchfaces and apps available for download. Users can download faces directly from the site and submit their own faces for review and publication. The site will also be the FIRST site where developers can sell their faces to an audience.We chose Kickstarter as it is a perfect place to get the little amount of funds needed to manage the site, it is a great place to build recognition, and it is where Pebble started!The site will be directed in tabs, where you can directly download faces for the original Pebble, Steel, Time, and Time Steel.As Pebble OS is open source, LUXE Faces will also act as a cache for custom operating systems.We would love to add such items in a shop, but to be feasible we will need more than the $100 for the initial site build. An online store will be implemented if we exceed desired funds.We already have! All we need now is for the community's support in building a site to display some of the best watchfaces ever made for Pebble. The site will be professionally built in HTML5 with fast download speeds available.","None! Community driven, LUXE Faces and the Pebble community will work tirelessly to bring the best to your wrist."
https://www.kickstarter.com/projects/andrewcreak/original-audio-drama-series-two?ref=discovery_category_newest,andrewcreak/original-audio-drama-series-two,"Hello, my name is Andrew Creak, I am the writer and director of an original audio drama series “Two”. I previously worked with On Fleak Productions where I learnt through making Doctor Who fan audio dramas how to produce and edit stories with high production quality, even being compared to Big Finish by a reviewer. Listen to these audios here: https://onfleakproductions.bandcamp.com/In this fun new series, we explore the concept of dreams, and the consequences of them if what we dream of is actually real. We need your help to get this production off the ground. At On Fleak we produced 10 audio dramas with no budget, working with people who donated their time and talents so that we could create these audios. In reality, people need to be and should be paid so that they can have a career in this industry.We have several perks from a Thank You credit in the series, cameo roles, signed scripts and more.We are going to be working with some really talented people, and our composer Sam has already created a brilliant original theme for us.So if you enjoy listening to full cast audio dramas, please consider contributing to this exciting project.","We need to be able to pay for actors to come to Cardiff and professionally record their part(s) in the audio series to ensure we create the most professional quality possible.Also, software for both audio editing and music composition isn't cheap, by supporting this campaign you are helping to make this series possible!",https://www.kickstarter.com/projects/andrewcreak/lonely-this-christmas-a-queer-christmas-short-film?ref=discovery_category_newest,andrewcreak/lonely-this-christmas-a-queer-christmas-short-film,"During lockdown, Third Time Lucky Productions have produced a web micro drama series and a Queer short film, both of which were self-shot by the actors. Now that lockdown is easing we are able to film our Christmas Short film while socially distancing.Filmmaking is already an expensive career, but add on the additional costs of providing PPE to crew this raises the budget even more.We have already got a micro-budget for this film, but we are a little shy of where we need to be.Watch the video above to learn more about the film and what this additional budget will go towards.",PPE to protect cast and crew from Coronavirus is a must on any production filming during this current climate.
https://www.kickstarter.com/projects/648973105/hattie-bees-second-album?ref=discovery_category_newest,648973105/hattie-bees-second-album,"Hello, Everyone!Following the success of my first album ""A Very Hattie Christmas"" (selling out in under a month). I've decided to get started on my next album.Some of you may or may not know, that I am trained in musical theatre, and due to circumstances out of my control in 2015 I had to give up this dream. Luckily, circumstances meant I could still sing, and I can still bring some joy to people by singing in nursing homes, and now I am wanting to create an album of Musical Theatre songs, a sort of going back to my roots album.Featuring songs that will be dedicated to my friends and family I'm hoping this CD will be even more successful than the last!Money that we raise will go towards--The Recording Studio Fee-Promotional Photoshoot and Images for the Album-Imaged for the Album-Fee to get the CD's produced-The fee to get into a studio to make music videos to promote the albumA lot of time and effort goes into making a CD and it brings me joy making these CDS for you all to enjoy.Let's make this CD even better than the last oneHattiexx","Obviously, being a singer, I use my voice a lot on a daily basis and as everyone does, I get poorly, I have a condition ""CRPS"" which means if I get ill, it is incredibly painful for me and it takes me a long time to recover. I'm keeping on top of my vocal health and will hopefully be well enough to record at the right time, however should anything change I will be sure to let you all know.",https://www.kickstarter.com/projects/648973105/hattie-bees-new-album?ref=discovery_category_newest,648973105/hattie-bees-new-album,"Hi, everyone!I'm Hattie, I'm 18 years old and I'm studying Screenwriting at UCLan, Preston, UK.Ever since I was a little girl I have always wanted to sing, as the ABBA song said ""She said I began to sing, long before I could talk"" that's the case with me, the first song I mumbled was ""When I fall In Love"" by the legend that is Nat King Cole.I studied Musical Theatre at Leeds City College, with the most amazing group of people I could have imagined. I was set to go onto University and continue studying Musical Theatre, unfortunately, my body had other plans.On July 20th, 2015 I broke my foot getting on a plane. The doctors couldn't find the break and subsequently, I developed a condition called Complex Regional Pain Syndrome and here I am, studying Screenwriting.Just because I can't dance anymore doesn't mean I can't sing. At least once a fortnight I go into the residential homes, and dementia centres around my area and sing to the elderly. They love it, and it brings me so much joy to see that I am somehow bringing memories back for them.Christmas 2016, I released my first album, ""A Very Hattie Christmas"" with profits going to charity. The CD sold out in the first 2 weeks and I made £100 for Arthritis UK. A charity that helps people with CRPS and Arthritis, which many of my friends and family have.This year, with some huge events booked in on the calendar I would love to make another album. I feel with your help and support I can make another album and give the profits to charity again.This album will focus on the Golden Age of Hollywood Musicals,Think Wizard of Oz, South Pacific, Top Hat, Sound of Music!The £100 raised will go towards hiring a recording studio for a weekend to record the songs.Any extra money will be put towards getting the CDs produced to the highest standard.I hope you will help me on another crazy adventure to make this CD and hopefully many more!Thank you for readingHattiexx","I am hoping to have the Album ready by July 2017, however, due to ongoing health problems, this may be pushed back. I will be keeping everyone up to date with how things are progressing!"
https://www.kickstarter.com/projects/113864007/3-in-5-world-series-championship-scorecards?ref=discovery_category_newest,113864007/3-in-5-world-series-championship-scorecards,"The San Francisco Giants have had a great run winning 3 World Series Championships in 5 years. I have scored all 16 baseball games, and want to print them in a spiral bound Scorebook, with game stats, series stats and post-game quotes.Scoring baseball is a great way to enjoy the national past time.  It’s also a great way to record the action and recall the highlights, with complete details of all the action.As a Giants baseball fan, born and raised in San Francisco, I waited my whole life to see them win it all in 2010.  It’s been an unbelievable run over the last five years, watching them return to glory again in 2012 and 2014.  Now I want to record their accomplishments in a spiral bound baseball Scorebook, a neat summary of all their hard work and triumphs in three World Series Championships.Traditionally scoring has been done with paper and pencil (or pen if you’re really good and confident) on pre-printed forms.  But technologies advance and we can now score games with an app, and get all the stats along with the scorecard visuals.  I use iScore, and the results are fantastic.  I can edit and fix any problems, I can get complicated plays correct, and the scorecard output is in full color.  The app helps me keep everything organized, and I also get the batting, fielding and pitching stats along with the Scorecard.  The Scorecard printout looks clean, and is beautifully color-coded (things like green for base hits and red for outs).With three World Series Championships in five years, there are 16 total games the Giants have played, five games in 2010 against the Texas Rangers, a four game sweep of the Detroit Tigers in 2012, and the 7-game battle with the Kansas City Royals in 2014. This makes a perfect size for a spiral bound Scorebook, there are 40 pages in all, including the series stats pages.I’ve also designed some other rewards using the Scorecard cell style.  You can get bumper stickers, magnets and window clings with the critical winning hits in each Series.  I will also make the digital content available.  If you use iScore, I can share these games will you thru the app.  If you don't use the app, I can post pdf and spreadsheet files on dropbox for you to download.There are a lot of great plays and memories in this book. Here are some highlights from 3-in-5 World Series Championship Scorecards:2010 Game 1 in SF: A big 5th inning for the Giants: 11 batters, 6 runs on 5 hits capped by Juan Uribe’s 3-run HR.Freddy Sanchez opens the 2010 series with three doubles, and almost gets a fourth as Vlad Guerrero boots the ball around for his second error of the eighth inning. 2012 Game 1Sandoval homers in his first three at bats, enough said. The Giants rout Detroit 8-3 to start the series and give Barry Zito a win over Justin Verlander.2012 Game 4 Romo closes out the series sweep and clinches the Giant's second championship by striking out the side in the ninth, fanning Miguel Cabrera (triple crown winner) to end the game. Strike-out looking.2014 Game 1 First inning starts fast, with the heart of the Giants order showing their offensive skills, highlighted by Pablo's double and Pence's 2-run home run.2014 Game 7The Giants score two in the 2nd on successive sacrifice flys by Morse and Crawford.  Morse gets a second RBI in the fourth with a single, which turns out to be the winning run.After the Giants take the lead in the fourth, Bochy brings in Bumgarner on 2 days rest.  He dominates, giving up only 1 hit until the ninth.  The Giants made it interesting with an error by Blanco in the ninth, putting the tying run at third with two outs.  Bumgarner put the game in the history books by getting Salvador Perez to hit a pop foul to Pablo Sandoval for the final out, and give the Giants their third World Series title in 5 years. 3-in-5!Here's what a complete page looks like, the game scorecard (visitor on the left page, home team on the right), along with batting, fielding and pitching stats, and game box score:So why Kickstarter? The samples you see in the video are digitally printed, basically on an industrial sized laser printer. They look really good. But they are not as durable and they are susceptible to water damage. Offset printing quality is also slightly better than digital printing. The difficulty is that offset printing requires four metal color plates for the Cyan, Magenta, Yellow and Black inks. Because of the cost of these plates, the minimum quantity run is typically 250. So I need the funding to justify going to an offset printing process. If this project fails to fund, I will just get 10 digital printed versions for myself, but I'd love get the word out and share this booklet with other Giants fans.Other Rewards:Here's a bumper sticker, it's 3"" x 9"" vinyl, UV coated. It shows the three game and series winning hits. 2010 Edgar Renteria's 3-run home run, 2012 Marco Scutaro's 10th inning RBI single, and 2014 Mike Morse' 4th innin RBI single:A slightly smaller version for the fridge magnet at 3.5"" x 5.5"":And the Window Cling, coming in at 3"" x 4"":OK, if you made it this far, you are interested and probably sold on this Scorebook already. So here's my blooper reel from the Kickstarter video (it's harder than it looks, really!):Thanks for the support!Joe","I have verified all the stats from the official DVD and baseball-reference.com, but I could still make a mistake, I’m human.  I won’t be able to reprint anything if this happens, but if you find a mistake, you’ll have the knowledge that you found it, and you’re smarter and more meticulous than me.  I could have issues with the printing, but I’ve printed 10 copies of a digital sample run and all looks good.  I will verify the final print with hardcopy proofs to ensure it all looks great before the job starts on the 4-color plates. Worst case risk there might be a delay.  I could have delivery or shipping issues, that could delay delivery, but those issues won’t stop my success.Scoring controversy: 2014 Game 1, Pablo Sandoval is on fire again (remember 3 HR?), with an RBI double in the first, and an RBI single in the seventh.  In the ninth he gets his third hit....or does he?  The defense is shifted, with Moustakas playing short.  Pablo hits a hard grounder just to his right.  Like any good third baseman, he tries to backhand the ball, and it bounces off his glove and into left field.  They announce a hit, but during Pense' AB Joe Buck announces it's been changed to an error, ""No 3 hit game for Sandoval, but he is on base three times"".  John Miller also announces the scoring change, stating that there are three official scorers, and they must have talked about it, saying ""Pablo lost his third hit, it's an error on Moustakas"".  Then Mike Krukow says, ""I think it's the right call"". At the end of the inning the graphics show the box score with the error posted. And yet MLB and Baseball-Reference both show it as Pablo's third hit. I initially scored it as an error, changed it to a hit on the first announcement, then changed it back to an error at the end of the inning.  My stats show this play as an E5, which I think is correct.",https://www.kickstarter.com/projects/113864007/digital-flowers-python-code-generated-artwork?ref=discovery_category_newest,113864007/digital-flowers-python-code-generated-artwork,"Using Python code to draw Digital FlowersI needed to learn Python for work, and it made me wonder if I could use code to create abstract art. The great thing about coding today is you can google anything and find help.Not only did I learn how to create art, I created a program that generates a unique drawing from any special numbers. I'm using Python running with Processing.py to draw colorful digital flowers, that are unique drawings each time I run the code. I set ranges for many of the drawing parameters, and then I can feed it your special seed number to choose random combinations of those parameters, resulting in a unique artistic digital flower. It's pretty mesmerizing to watch it draw, a throwback to the 90's screen savers, resulting in a completely unique artistic creation every time.The rewards focus on sending you the digital files only, giving you the ability to print and mount as you see fit. This is your most economical route. I can seed the code with any numbers you want, up to 18 digits. Or I can just let it run random. If you really don't want to print the file yourself, I can do it for you, but realize I have to limit the options to make this simple. If you are a control freak and want to tweak everything, just order the jpeg files and have fun. Print as many as you want, and share as much as you want. I offer a large 18"" x 12"" print mounted on foam core for you to frame, and one on premium metallic photo paper (also on foam core) because they are super cool. If you want to print it on metal or glass, get the digital file and order that yourself, you'll save money over me doing that for you, and have all the control. I'm not going to share my code, it's only about 120 lines long, because I want to use it to create my gallery.If this project funds, I'll be posting a collection of my favorite digital renderings to an online art gallery, making them available for anyone to download or order prints. There are many online printing services that host artists and provide a way to allow customers to order reprints, mounted prints, or fully matted, mounted and framed renditions on metallic paper.More samples...Here are more samples so you get an idea of what they look like. These three were from consecutive runs. Flower StemNotice there's a straight line at the bottom of these samples? That's the discontinuity in the Perlin noise at the start and end of each three-loop cycle. I've rotated it to the bottom, to give the flower this vertical spine. Some are very obvious and prominent, some are hidden in the undulating shapes.The six examples I show here are pretty representative of the results I am getting, you should expect similar, but completely unique results.","The Python code is done and working in Processing.py, see the sample files.  The ""digital file only"" rewards will be emailed directly, no risks.  If you provide a seed number for a custom output, there's always a chance something blows up the code. If so, I'll make slight adjustments to fix it, and you will get pleasing artwork.  For the printed artwork, I could have issues with the printer which might delay the project, but there are lots of printing companies available, so it won't be an issue, you will get the print you order."
https://www.kickstarter.com/projects/665733579/pre-order-a-copy-of-the-new-dudlow-joe-lp?ref=discovery_category_newest,665733579/pre-order-a-copy-of-the-new-dudlow-joe-lp,"Dudlow Joe’s unique fusion of blues, jazz, rock ‘n’ roll and New Orleans boogie has rocked the people of Bristol and Bath for nearly two decades now.  Imagine if Dr. John, Ray Charles, The Band, Eddie Cochran and Ella Fitzgerald got together to make a record and you might be getting close...  After years of gigging and a few demos along the way we finally decided to get in the studio and make a ""proper"" record, so in September 2017 we co-opted our very talented producer friend Tosh and laid down 13 originals - some old, some new, some boogie, some blues.We're pleased with the results but need a bit of an extra push to pay for the pressing costs. So, we're asking the good people of the internet to advance order a few. The video above is a taster of what's on the album.Please help us get this over the line - an advance order for the LP costs £23 and with enough pre-orders we'll be able to get the thing pressed and send a copy straight to your door. The LP is the luxury package and contains a 12"" with bonus 7"" to ensure best pressing quality, as well as a high quality download code so that you can also download the album to own in digital. This kickstarter is also a test of demand for vinyl: pressing LPs is expensive, so we need to be sure there's enough demand. If we don't get the minimum required to press vinyl we won't take any money, but you can then always order a CD instead. And in case you were wondering...In the words of Little Brother Montgomery: “What they call ‘boogie woogie’ now, we used to call ‘dudlow joe’ before it got famous.”","The record is already mixed, and mastered, the photos done and artwork is on its way. So really we just want that extra push to cover some of the pressing costs. If we don't generate enough to press the LP you won't pay a thing. We've put October as a delivery estimate - it could be earlier, though of course we are at the mercy of the pressing plants so we'll keep you informed if it's going to be any later.",https://www.kickstarter.com/projects/665733579/pre-order-a-copy-of-the-new-dudlow-joe-cd?ref=discovery_category_newest,665733579/pre-order-a-copy-of-the-new-dudlow-joe-cd,"Dudlow Joe’s unique fusion of blues, jazz, rock ‘n’ roll and New Orleans boogie has rocked the people of Bristol and Bath for nearly two decades now. Imagine if Dr. John, Ray Charles, The Band, Eddie Cochran and Ella Fitzgerald got together to make a record and you might be getting close...  After years of gigging and a few demos along the way we finally decided to get in the studio and make a ""proper"" record, so in September 2017 we co-opted our very talented producer friend Tosh and laid down 13 originals - some old, some new, some boogie, some blues.We're pleased with the results but need a bit of an extra push to pay for the pressing costs. So, we're asking the good people of the internet to advance order a few. Please help us get this over the line - an advance order for the CD costs £10 and with enough pre-orders we'll be able to get the thing pressed and send a copy straight to your door.Alternatively, or even as well as, you could pre-order a vinyl recording for £23 - this is the luxury package, with a 12"" and a 7"" to get all 13 tracks in the best possible quality.And in case you were wondering... In the words of Little Brother Montgomery: “What they call ‘boogie woogie’ now, we used to call ‘dudlow joe’ before it got famous.”","The record is already mixed, and mastered, the photos done and artwork is on its way. So really we just want that extra push to cover some of the pressing costs. If we don't generate enough to press the CD you won't pay a thing. We've put October as a delivery estimate - it could be earlier, though of course we are at the mercy of the pressing plants so we'll keep you informed if it's going to be any later."
https://www.kickstarter.com/projects/acceleratorkitchen/virginia-brittle?ref=discovery_category_newest,acceleratorkitchen/virginia-brittle,"Virginia Brittle is embarking on the challenging task of creating a food business. However, with our staple Cashew Brittle, we feel that this task will become easier with every bite. Virginia Brittle is an old family recipe that has stood the test of time and now we plan to take it to the next level. We continue to create new additions to our product line and plan on sharing them with the world. Raising these funds will help us do that much faster, by using a commercial kitchen we will be able to make brittle that can be sold online and in stores around the country.","Our biggest challenge comes in large events being canceled. We had planned to sell our brittle to raise the funds for the commercial kitchen space, but as faith would have it that will have to wait. Luckily we are able to sell and give out small samples at the local farmer markets to create demand to help with store sales.",https://www.kickstarter.com/projects/acceleratorkitchen/vegan-virginia-brittle?ref=discovery_category_newest,acceleratorkitchen/vegan-virginia-brittle,"Virginia Brittle is embarking on the challenging task of creating a Vegan food product. However, with our 6 Vegan Brittle flavors Apple, Almond, Cashew, Coconut, Pecan, and Peanut. We feel that this task will become easier with every bite. Virginia Brittle is an old family recipe that has stood the test of time and now we plan to take it to the next level. We continue to create new additions to our product line and plan on sharing them with the world. Raising these funds will help us do that much faster, by creating better packaging that will stand out on store shelves. We will be able to make brittle that can be sold online and in stores around the country.",Our biggest challenge comes in large events being canceled. We have sold our traditional brittle to raise the funds for the commercial kitchen space. Now we want to introduce our vegan option to the world but with better packaging. Your support will provide better packaging that will stand out on store shelves.
https://www.kickstarter.com/projects/782504191/1-personalized-art-project?ref=discovery_category_newest,782504191/1-personalized-art-project,"I have always enjoyed making pieces of art for people who have very unique ideas. This will hopefully inspire me out of my artist block and help me with my own projects.I love working in most mediums and I am open to any requests. I am equally talented in graphite portraits, acrylic and oil paintings, illustration and love fantasy concepts. So I guess I am challenging any takers to stump me with an outstanding piece of imagination.",I do not foresee any challenges that would prevent the completion of this project but hope to be personally challenged.,https://www.kickstarter.com/projects/782504191/5-art-project?ref=discovery_category_newest,782504191/5-art-project,"I am wanting to get a great launch for my art career. I already have several pieces nationwide and would like to drastically improve those numbers. That is why I am doing all these commissioned pieces at a greatly reduced price. I enjoy working with just about all mediums, and love new challenges and getting feedback from everyone who has one of my pieces. I've done work from serene landscapes to bold fantasy pieces. I also enjoy working on fanart, charicture, and surrealism. So basically anything you can come up with I will be greatly fulfilled to work on. I look forward to this being my first successful kickstarter project, with your help.","The only challenge I can for see are the sculptures. I don't have a lot of experience with sculpting, but love the idea of the challenge."
https://www.kickstarter.com/projects/1852809274/puffer?ref=discovery_category_newest,1852809274/puffer,"Game Title:Puffer “No one invades my dungeon”    Overview: Protect your dungeon from thief's trying stealing your treasure. By collecting power gems, you can close the thief’s entrance. Each level are tied to a comic.      Game Play: Using your finger to move around the dungeon map. By double tapping, yourdragoncan breathe fire. If the fire hit’s a thief, they will drop some treasure and one power gem.When you have collecting enough power gems. A magically lock willappear over the dungeon entrance. Then you, be able move to the next level. But if you lose all your treasure or health the game will be over.Major Game Features-Single Mode: game campaigns.- Multiplayer: captured the flag and campaigns.- Finger Flow gameplay- GameCenter support- iPad, iPhone, and iOS 8- Download new levelsYour SupportPuffer is in the last stages of development, but we need a little help. So we can cover our cost for equipment and prints. You will receive one of the following perks. Be part of the beta test program, receive the first edition comic, have a six month comic subscription. The comic’s are tie to the game levels. OUR Budget- iPad $299.00- Print & Shipping $200.00Our Impact  Our goal is to combine fantasy games with comics. This will give more in-depth to our games.Other Ways You Can Help- Fill free to donate- Share the word with others","There is more to be done, before it goes to beta. - Graphics update- Storyline- Levels design- Multiplayer support.Note: To be a part of the beta you will need to be running iOS 8, with testFlight.",https://www.kickstarter.com/projects/1852809274/octave-8-card-rpg-game?ref=discovery_category_newest,1852809274/octave-8-card-rpg-game,"Octave 8 is a card game where we are developing both a physical and digital realm. This is where you take on the role of a Merfolk Guardian, on the side of Poseidon or Neptune, in a war to decide the fate of the land dwelling and seafaring humans. Venture through treacherous waterscapes in search of powerful artifact and gain skills to help your side win. This game is a combination of classic card collecting and RPG tabletop dice gaming. The game is easy to set up, learn, and play using a simple D10 system. The rich storyline of the game inspires and propels the imagination of the players forward into addictive gameplay. We are trying to raise funds to invest in the unique collectible playing cards and maps. Once the artwork is finalized and printed we can complete the digital realm and the gamekeeper companion to track all of your gameplay.- You take on a role of anmenfolk- You collate artifacts and skills.- This combo classic card play with RPG.- Based on D10 dice system- Easy to setup, play and learn.GameRocketStudio.com","The biggest job to tackle in this project is commissioning great artwork that conveys, captivates, inspires the players to propel the story forward in game play. We have a couple artist involved but as you know artist don't work for free. With your help we can jump this hurdle and move into the completion of the digital side of the project and get everyone playing and collecting Octive 8.        We thank you for your support on this truly innovative game. We will keep you posted on progress every step of the way to completion."
https://www.kickstarter.com/projects/1908069155/stolen-passion?ref=discovery_category_newest,1908069155/stolen-passion,The one thing in my life that gives me joy and makes me forget everything else is my photography.I have no training and I've been told I have a natural eye.Im a single mother of a 10 year old boy. Im also disabled and have been for the last 25 years. Once upon a time I really didnt have alot to look forward to because I battled pain on a daily basis because of an allergy to pain meds I was really given no comfort.Then a few years ago I was given a nice camera and discovered I love photography. While I took pictures the pain I was always in didnt seem so bad.I also realized there is so much beauty seen through the lens of a camera and you can capture nature's emotions in such a startling way.My love and passion for photography ended in heartbreak when a passerby stole my camera bag from our luggage as we were distracted checking in to a hotel.Im looking to replace them hopefully before the summer is over so I can get back to picture taking.My Galleries for my photography are below.,It's a small project I dont expect many challenges,https://www.kickstarter.com/projects/1908069155/stolen-camera-lost-passion?ref=discovery_category_newest,1908069155/stolen-camera-lost-passion,The one thing in my life that gives me joy and makes me forget everything else is my photography.I have no training and I've been told I have a natural eye.Im a single mother of a 10 year old boy. Im also disabled and have been for the last 25 years. Once upon a time I really didnt have alot to look forward to because I battled pain on a daily basis because of an allergy to pain meds I was really given no comfort.Then a few years ago I was given a nice camera and discovered I love photography. While I took pictures the pain I was always in didnt seem so bad.I also realized there is so much beauty seen through the lens of a camera and you can capture nature's emotions in such a startling way.My love and passion for photography ended in heartbreak when a passerby stole my camera bag from our luggage as we were distracted checking in to a hotel.Im looking to replace them hopefully before the summer is over so I can get back to picture taking.My Galleries for my photography are below.,Finding a replacement camera shouldnt be too hard. The biggest challenge will be deciding to upgrade to something different and re-learning features.
